id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2383203-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2383203-2,2023-10-03,2023-10-03T16:03:29,CEXOBRAS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539413,https://dadosabertos.camara.leg.br/api/v2/eventos/70084,REQ 28/2023 CEXOBRAS,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383203,Aprovado.,1.0
2391826-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2391826-2,2023-10-03,2023-10-03T16:04:22,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,REQ 77/2023 CASP,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391826,Aprovado.,1.0
2391919-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2391919-2,2023-10-03,2023-10-03T16:07:02,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,REQ 79/2023 CASP,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391919,Aprovado.,1.0
2391922-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2391922-3,2023-10-03,2023-10-03T16:08:26,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,REQ 80/2023 CASP,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391922,Aprovado.,1.0
2391923-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2391923-3,2023-10-03,2023-10-03T16:09:41,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,REQ 81/2023 CASP,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391923,Aprovado.,1.0
2392164-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392164-3,2023-10-03,2023-10-03T16:10:30,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,REQ 82/2023 CASP,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392164,Aprovado.,1.0
2355871-24,https://dadosabertos.camara.leg.br/api/v2/votacoes/2355871-24,2023-10-03,2023-10-03T16:13:38,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,,,"Prejudicado o Requerimento de Votação Nominal do Requerimento de Retirada de Pauta, de autoria do Deputado Coronel Meira, em razão da ausência do autor.",0.0
2385781-4,https://dadosabertos.camara.leg.br/api/v2/votacoes/2385781-4,2023-10-03,2023-10-03T16:15:06,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 178/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385781,Aprovado.,1.0
2392156-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392156-2,2023-10-03,2023-10-03T16:16:57,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 226/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392156,Aprovado.,1.0
2392155-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392155-2,2023-10-03,2023-10-03T16:17:15,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 225/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392155,Aprovado.,1.0
2392076-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392076-2,2023-10-03,2023-10-03T16:17:59,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 219/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392076,Aprovado.,1.0
2392142-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392142-2,2023-10-03,2023-10-03T16:18:42,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 220/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392142,Aprovado.,1.0
2355871-26,https://dadosabertos.camara.leg.br/api/v2/votacoes/2355871-26,2023-10-03,2023-10-03T16:19:06,CASP,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,https://dadosabertos.camara.leg.br/api/v2/eventos/70224,,,Aprovado o Parecer.,1.0
2392144-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392144-2,2023-10-03,2023-10-03T16:19:52,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 221/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392144,Aprovado.,1.0
2392145-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392145-2,2023-10-03,2023-10-03T16:20:26,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 222/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392145,Aprovado.,1.0
2392148-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392148-2,2023-10-03,2023-10-03T16:21:25,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 223/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392148,Aprovado.,1.0
2392150-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2392150-2,2023-10-03,2023-10-03T16:22:17,CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,https://dadosabertos.camara.leg.br/api/v2/eventos/70222,REQ 224/2023 CPIPIRAM,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392150,Aprovado.,1.0
