id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2215268-45,https://dadosabertos.camara.leg.br/api/v2/votacoes/2215268-45,2023-05-09,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Delegado Ramagem (PL/RJ).",0
2215268-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2215268-50,2023-05-09,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 2 CCJC, pelo Deputado Delegado Ramagem (PL/RJ).",0
2352476-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2352476-50,2023-05-08,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelos Deputados Sâmia Bomfim (PSOL/SP -Fdr PSOL-REDE) e Tarcísio Motta PSOL.",0
2198086-28,https://dadosabertos.camara.leg.br/api/v2/votacoes/2198086-28,2023-05-02,,CE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,,,,"Apresentação do Voto em Separado n. 1 CE, pelo Deputado Chico Alencar (PSOL/RJ -Fdr PSOL-REDE).",0
2219282-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2219282-33,2023-05-08,,CPASF,https://dadosabertos.camara.leg.br/api/v2/orgaos/539387,,,,"Apresentação do Voto em Separado n. 1 CPASF, pela Deputada Laura Carneiro (PSD/RJ).",0
2357913-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2357913-3,2023-05-02,2023-05-02T13:55:14,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,REQ 109/2023 CSPCCO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357913,Aprovado.,1
2357917-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2357917-3,2023-05-02,2023-05-02T14:04:16,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,REQ 110/2023 CSPCCO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357917,Aprovado.,1
2358495-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2358495-3,2023-05-02,2023-05-02T14:11:24,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,REQ 111/2023 CSPCCO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358495,Aprovado.,1
2358859-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2358859-3,2023-05-02,2023-05-02T14:33:37,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,,,Aprovado com a inclusão do Presidente da OAB/RS pelo autor.,1
2354116-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2354116-3,2023-05-02,2023-05-02T14:35:24,CPOVOS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539384,https://dadosabertos.camara.leg.br/api/v2/eventos/67860,REQ 15/2023 CPOVOS,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354116,Aprovado. Subscrito pelo Dep. Silas Câmara (Republicanos/AM),1
2354901-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2354901-3,2023-05-02,2023-05-02T14:38:25,CPOVOS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539384,https://dadosabertos.camara.leg.br/api/v2/eventos/67860,REQ 16/2023 CPOVOS,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354901,Aprovado. Subscrição do Deputado Airton Faleiro (PT/PA),1
2358812-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2358812-3,2023-05-02,2023-05-02T14:43:01,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,REQ 112/2023 CSPCCO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358812,Aprovado.,1
2358813-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2358813-3,2023-05-02,2023-05-02T14:44:08,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/67821,REQ 113/2023 CSPCCO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358813,Aprovado.,1
