id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
345311-151,https://dadosabertos.camara.leg.br/api/v2/votacoes/345311-151,2021-05-25,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 2 CCJC, pela Deputada Joenia Wapichana  (REDE/RR).",0.0
2079700-165,https://dadosabertos.camara.leg.br/api/v2/votacoes/2079700-165,2021-05-11,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 3 CCJC, pelo Deputado Gilson Marques (NOVO/SC).",0.0
2163988-59,https://dadosabertos.camara.leg.br/api/v2/votacoes/2163988-59,2021-05-25,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Subtenente Gonzaga  (PDT/MG).",0.0
2262083-207,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-207,2021-05-18,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Gervásio Maia (PSB/PB) e outros.",0.0
2262083-209,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-209,2021-05-18,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 2 CCJC, pelo Deputado Patrus Ananias (PT/MG) e outros.",0.0
2262083-210,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-210,2021-05-18,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 3 CCJC, pela Deputada Fernanda Melchionna (PSOL/RS) e outros.",0.0
2262083-211,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-211,2021-05-19,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 4 CCJC, pelo Deputado José Guimarães (PT/CE) e outros.",0.0
2262083-215,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-215,2021-05-24,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 5 CCJC, pelo Deputado Pompeo de Mattos  (PDT/RS) e outros.",0.0
2262083-221,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-221,2021-05-24,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 6 CCJC, pelo Deputado Orlando Silva  (PCdoB/SP) e outros.",0.0
2262083-227,https://dadosabertos.camara.leg.br/api/v2/votacoes/2262083-227,2021-05-24,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 7 CCJC, pela Deputada Joenia Wapichana  (REDE/RR).",0.0
