id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2362716-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2362716-37,2023-07-03,2023-07-03T21:56:13,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68823,,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 2.617, de 2023, adotada pelo relator da Comissão de Educação, ressalvado o destaque.",1.0
2362716-45,https://dadosabertos.camara.leg.br/api/v2/votacoes/2362716-45,2023-07-03,2023-07-03T22:11:25,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68823,,,Rejeitada a Emenda de Plenário nº 8.,0.0
2362716-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2362716-47,2023-07-03,2023-07-03T22:12:09,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68823,,,Aprovada a Redação Final assinada pelo relator Mendonça Filho (UNIÃO/PE).,1.0
2196833-307,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-307,2023-07-05,2023-07-05T21:16:25,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68872,,,Rejeitado o Requerimento. Sim: 148; não: 302; abstenção: 1; total: 451.,0.0
2196833-312,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-312,2023-07-05,2023-07-05T23:25:48,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68872,,,Rejeitado o Requerimento.,0.0
2196833-323,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-323,2023-07-06,2023-07-06T20:14:31,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68884,,,Rejeitado o Requerimento. Sim: 133; não: 357; abstenção: 3; total: 493.,0.0
2196833-326,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-326,2023-07-06,2023-07-06T21:49:55,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68884,,,"Aprovado, em primeiro turno, o Substitutivo adotado pelo relator da Comissão Especial à Proposta de Emenda Constitucional nº 45, de 2019, ressalvados os destaques. Sim: 382; não: 118; abstenção: 3; total: 503.",1.0
2196833-328,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-328,2023-07-06,2023-07-06T22:39:57,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68884,,,Aprovada a Emenda Aglutinativa nº 1. Sim: 379; não: 114; abstenção: 1; total: 494.,1.0
2196833-331,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-331,2023-07-06,2023-07-06T22:55:57,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68884,,,Mantido o texto. Sim: 317; não: 170; total: 487.,
2196833-349,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196833-349,2023-07-06,2023-07-06T23:12:58,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/68884,,,Mantido o texto. Sim: 390; não: 108; abstenção: 1; total: 499.,
