id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2256130-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-22,2020-07-01,2020-07-01T15:58:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,Rejeitado o Requerimento. Sim: 16; não: 466; total: 482.,0.0
2256130-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-29,2020-07-01,2020-07-01T16:45:46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,"Aprovada a admissibilidade da Proposta de Emenda à Constituição nº 18, de 2020.",1.0
2256081-17,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256081-17,2020-07-01,2020-07-01T16:46:49,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,,,,"Deferido o Requerimento n. 1.664/2020, conforme despacho do seguinte teor: ""Defiro a retirada do Requerimento n. 1.657/2020, nos termos do art. 104, caput, c/c o art. 114, V, do Regimento Interno da Câmara dos Deputados. Publique-se.""",1.0
2256130-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-37,2020-07-01,2020-07-01T18:00:04,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 18, de 2020, ressalvado os destaques. Sim: 402; não: 90; abstenções: 4; total: 496.",1.0
2256130-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-40,2020-07-01,2020-07-01T18:32:18,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,Suprimido o texto. Sim: 71; não: 379; abstenção: 1; total: 451.,
2256130-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-44,2020-07-01,2020-07-01T19:01:38,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,Suprimido o texto. Sim: 154; não: 316; total: 470.,
2256130-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-46,2020-07-01,2020-07-01T19:12:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,Mantido o texto. Sim: 454; não: 3; abstenção: 1; total: 458.,
2256130-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-50,2020-07-01,2020-07-01T19:22:46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,Aprovada a Emenda de Redação n° 1. Sim: 442; não: 1; total: 443.,1.0
2256594-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256594-5,2020-07-01,2020-07-01T19:25:31,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,REQ 1731/2020,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2256594,Aprovado o Requerimento.,1.0
2256130-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-56,2020-07-01,2020-07-01T19:37:04,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,"Aprovada em segundo turno a Proposta de Emenda à Constituição nº 18, de 2020; sim: 407; não: 70; abstenção: 1: total: 478.",1.0
2256130-58,https://dadosabertos.camara.leg.br/api/v2/votacoes/2256130-58,2020-07-01,2020-07-01T19:39:40,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59723,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR).",1.0
2242413-55,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-55,2020-07-07,2020-07-07T15:30:31,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Rejeitada a Emenda nº 13.,0.0
2242413-59,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-59,2020-07-07,2020-07-07T16:01:40,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Rejeitada a Emenda nº 18. Sim: 147; não: 289; total: 436.,0.0
2242413-63,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-63,2020-07-07,2020-07-07T16:21:29,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Rejeitada a Emenda nº 12.,0.0
2242413-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-66,2020-07-07,2020-07-07T16:36:36,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Rejeitada a Emenda nº 6.,0.0
2242413-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-71,2020-07-07,2020-07-07T16:56:44,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Mantido o texto.,
2242413-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-72,2020-07-07,2020-07-07T17:10:47,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Mantido o texto.,
2242413-81,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-81,2020-07-07,2020-07-07T17:42:23,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,Rejeitada a Emenda nº 2. Sim: 150; não: 286; total: 436.,0.0
2242413-83,https://dadosabertos.camara.leg.br/api/v2/votacoes/2242413-83,2020-07-07,2020-07-07T17:42:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,,,"Aprovada a Redação Final assinada pela Relatora, Dep. Luisa Canziani (PTB-PR).",1.0
2139939-10,https://dadosabertos.camara.leg.br/api/v2/votacoes/2139939-10,2020-07-07,2020-07-07T17:43:12,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/59725,REQ 6640/2017 => MSC 245/2012,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2139939,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
547397-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/547397-29,2020-07-07,2020-07-07T17:43:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,MSC 245/2012,https://dadosabertos.camara.leg.br/api/v2/proposicoes/547397,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 6640/2017 => MSC 245/2012.,1.0
