id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2228776-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2228776-32,2021-06-08,,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,,,,"Apresentação do Voto em Separado n. 1 CAPADR, pelo Deputado Rodrigo Agostinho  (PSB/SP).",0
345311-156,https://dadosabertos.camara.leg.br/api/v2/votacoes/345311-156,2021-06-16,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 3 CCJC, pela Deputada Joenia Wapichana  (REDE/RR).",0
2125189-114,https://dadosabertos.camara.leg.br/api/v2/votacoes/2125189-114,2021-06-22,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Orlando Silva  (PCdoB/SP).",0
2164554-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2164554-37,2021-06-01,,CDC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,,,,"Apresentação do Voto em Separado n. 1 CDC, pelo Deputado Eli Corrêa Filho  (DEM/SP).",0
2198237-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/2198237-46,2021-06-08,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 2 CDEICS, pelo Deputado Guiga Peixoto  (PSL/SP).",0
2261183-27,https://dadosabertos.camara.leg.br/api/v2/votacoes/2261183-27,2021-06-08,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 1 CDEICS, pelo Deputado Glaustin da Fokus (PSC/GO).",0
2257804-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2257804-44,2021-06-22,,CE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,,,,"Apresentação do Voto em Separado n. 1 CE, pelo Deputado Tiago Mitraud  (NOVO/MG).",0
2214270-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2214270-32,2021-06-01,,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,,,,"Apresentação do Voto em Separado n. 3 CFFC, pela Deputada Marina Santos  (SOLIDARI/PI).",0
2255608-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2255608-32,2021-06-09,,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,"Apresentação do Voto em Separado n. 2 CSSF, pelo Deputado Pedro Westphalen  (PP/RS).",0
2265994-27,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265994-27,2021-06-01,,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,"Apresentação do Voto em Separado n. 2 CSSF, pela Deputada Dra. Soraya Manato  (PSL/ES).",0
