id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2457652-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2457652-2,2024-10-08,2024-10-08T14:48:12,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/74356,,,"Aprovado, subscrito pelo Dep. Josenildo, com inclusão de representantes da Associação Brasileira de Energia Eólica (ABEEólica) e do Conselho Federal de Química.",1
2459252-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2459252-2,2024-10-08,2024-10-08T14:48:13,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/74356,REQ 52/2024 CICS,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2459252,"Aprovado, subscrito pelo Dep. Josenildo, com inclusão de representante da Companhia Siderúrgica Nacional (CSN).",1
2317628-73,https://dadosabertos.camara.leg.br/api/v2/votacoes/2317628-73,2024-10-08,2024-10-08T14:58:00,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,,,Aprovado o requerimento de inversão de pauta do deputado Augusto Puppio.,1
2456089-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2456089-2,2024-10-08,2024-10-08T15:06:30,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,,,Aprovado. Transformado em convite.,1
2457926-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2457926-2,2024-10-08,2024-10-08T15:07:03,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,,,Aprovado.Transformado em convite.,1
2458372-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2458372-2,2024-10-08,2024-10-08T15:07:26,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,,,Aprovado. Transformado em convite.,1
2458373-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2458373-2,2024-10-08,2024-10-08T15:07:51,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,REQ 149/2024 CAPADR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458373,Aprovado.,1
2333808-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2333808-40,2024-10-08,2024-10-08T15:08:39,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/74400,,,Aprovado o Parecer.,1
2416327-23,https://dadosabertos.camara.leg.br/api/v2/votacoes/2416327-23,2024-10-08,2024-10-08T15:10:54,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/74356,,,Aprovado o Parecer.,1
2456775-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2456775-2,2024-10-08,2024-10-08T15:10:57,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,https://dadosabertos.camara.leg.br/api/v2/eventos/74319,REQ 145/2024 CAPADR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2456775,Aprovado.,1
2238631-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2238631-69,2024-10-08,2024-10-08T15:11:28,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/74356,,,Aprovado o Parecer.,1
2389211-38,https://dadosabertos.camara.leg.br/api/v2/votacoes/2389211-38,2024-10-08,2024-10-08T15:28:58,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/74306,,,Aprovado o Parecer.,1
2455198-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2455198-2,2024-10-08,2024-10-08T15:29:27,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/74306,REQ 47/2024 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2455198,Aprovado.,1
2456413-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2456413-2,2024-10-08,2024-10-08T15:29:28,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/74306,REQ 48/2024 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2456413,Aprovado. Subscrito pela Deputada Maria Rosas.,1
2457181-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2457181-2,2024-10-08,2024-10-08T15:29:28,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/74306,REQ 49/2024 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2457181,Aprovado. Subscrito pela Deputada Maria Rosas.,1
2458625-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2458625-2,2024-10-08,2024-10-08T15:29:28,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/74306,REQ 51/2024 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458625,Aprovado.,1
