id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2233324-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233324-71,2025-05-05,2025-05-05T21:10:41,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/76214,,,Rejeitado o Requerimento. Sim: 111; Não: 261; Total: 372.,0
2233324-75,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233324-75,2025-05-05,2025-05-05T21:43:00,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/76214,,,Rejeitado o Requerimento. Sim: 108; Não: 261; Total: 369.,0
2233324-83,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233324-83,2025-05-05,2025-05-05T22:38:26,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/76214,,,Rejeitado o Requerimento. Sim: 113; Não: 248; Total: 361.,0
2233324-86,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233324-86,2025-05-05,2025-05-05T23:15:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/76214,,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 6.366, de 2019, adotada pela relatora da Comissão de Cultura, ressalvados os destaques. Sim: 233; Não: 125; Total: 358.",1
2499417-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2499417-2,2025-05-06,2025-05-06T14:37:38,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/76181,,,Aprovado o Requerimento.,1
2503134-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2503134-3,2025-05-06,2025-05-06T14:43:39,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/76181,,,Aprovado o Requerimento.,1
2458377-21,https://dadosabertos.camara.leg.br/api/v2/votacoes/2458377-21,2025-05-06,2025-05-06T14:44:18,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/76181,,,Aprovado o Parecer.,1
2481266-27,https://dadosabertos.camara.leg.br/api/v2/votacoes/2481266-27,2025-05-06,2025-05-06T14:54:45,CICS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,https://dadosabertos.camara.leg.br/api/v2/eventos/76181,,,Aprovado o Parecer.,1
2503324-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2503324-2,2025-05-06,2025-05-06T15:10:35,CPOVOS,https://dadosabertos.camara.leg.br/api/v2/orgaos/539384,https://dadosabertos.camara.leg.br/api/v2/eventos/76219,,,Aprovado o Requerimento. Subscreveu a Deputada Professora Goreth.,1
2405104-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2405104-41,2025-05-06,2025-05-06T15:38:56,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,https://dadosabertos.camara.leg.br/api/v2/eventos/76237,,,Aprovado o Parecer.,1
