id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2157806-105,https://dadosabertos.camara.leg.br/api/v2/votacoes/2157806-105,2025-03-06,2025-03-06T09:04:38,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,,,,"Retirado o REQ n. 649/2025, em razão do deferimento do Requerimento n. REQ 667/2025, nos termos do artigo 104, caput, combinado com o artigo 114, VII, ambos do RICD.",1.0
2462212-18,https://dadosabertos.camara.leg.br/api/v2/votacoes/2462212-18,2025-03-11,2025-03-11T16:51:39,CN,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,,,,Aprovado o parecer na Comissão Mista,1.0
2471168-20,https://dadosabertos.camara.leg.br/api/v2/votacoes/2471168-20,2025-03-11,2025-03-11T16:51:40,CN,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,,,,Aprovado o parecer na Comissão Mista,1.0
2369957-81,https://dadosabertos.camara.leg.br/api/v2/votacoes/2369957-81,2025-03-11,2025-03-11T17:18:32,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75466,,,"Aprovado o Substitutivo ao Projeto de Lei nº 3.124, de 2023, adotado pela relatora da Comissão de Saúde.",1.0
2369957-84,https://dadosabertos.camara.leg.br/api/v2/votacoes/2369957-84,2025-03-11,2025-03-11T17:19:13,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75466,,,"Aprovada a Redação Final assinada pela relatora, Dep. Simone Marquetto (MDB-SP).",1.0
2462212-38,https://dadosabertos.camara.leg.br/api/v2/votacoes/2462212-38,2025-03-12,2025-03-12T17:25:14,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2462212-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2462212-40,2025-03-12,2025-03-12T17:25:48,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovada a Medida Provisória nº 1.265, de 2024.",1.0
2462212-42,https://dadosabertos.camara.leg.br/api/v2/votacoes/2462212-42,2025-03-12,2025-03-12T17:26:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovada a Redação Final assinada pelo relator, Dep. Moses Rodrigues (UNIÃO/CE).",1.0
2471168-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2471168-39,2025-03-12,2025-03-12T19:37:47,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2471168-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2471168-40,2025-03-12,2025-03-12T19:38:03,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovada a Medida Provisória nº 1.275, de 2024.",1.0
2471168-42,https://dadosabertos.camara.leg.br/api/v2/votacoes/2471168-42,2025-03-12,2025-03-12T19:38:28,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75468,,,"Aprovada a Redação Final assinada pelo relator, Dep. Roberto Monteiro Pai (PL/RJ).",1.0
2486873-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486873-8,2025-03-18,2025-03-18T17:18:22,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,REQ 844/2025,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486873,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2486199-19,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-19,2025-03-18,2025-03-18T17:18:24,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PLP-58/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2486199-20,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-20,2025-03-18,2025-03-18T17:18:25,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PLP-58/2025 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2486199-21,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-21,2025-03-18,2025-03-18T17:18:25,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PLP-58/2025 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2486199-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-22,2025-03-18,2025-03-18T17:18:25,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 844/2025.,1.0
2486199-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-32,2025-03-18,2025-03-18T18:17:04,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414.",1.0
2486199-35,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-35,2025-03-18,2025-03-18T18:32:19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,Mantido o texto. Sim: 386; Não: 27; Total: 413.,
2486199-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2486199-37,2025-03-18,2025-03-18T18:32:46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,"Aprovada a Redação Final assinada pelo relator, Dep.  Hildo Rocha (MDB/MA).",1.0
2485066-28,https://dadosabertos.camara.leg.br/api/v2/votacoes/2485066-28,2025-03-18,2025-03-18T18:47:34,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418.,0.0
2485066-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2485066-33,2025-03-18,2025-03-18T21:44:48,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461.",1.0
2485066-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2485066-37,2025-03-18,2025-03-18T21:46:49,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,,,"Aprovada a Redação Final assinada pelo relator, Dep. Danilo Forte (UNIÃO-CE).",1.0
2324992-61,https://dadosabertos.camara.leg.br/api/v2/votacoes/2324992-61,2025-03-20,2025-03-20T11:30:31,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75464,,,"Aprovado o Projeto de Decreto Legislativo nº 171, de 2022.",1.0
2324992-63,https://dadosabertos.camara.leg.br/api/v2/votacoes/2324992-63,2025-03-20,2025-03-20T11:31:09,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/75464,,,"Aprovada a Redação Final, assinada pelo relator, Dep. Zé Haroldo Cathedral (PSD-RR).",1.0
