id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2415019-1,https://dadosabertos.camara.leg.br/api/v2/votacoes/2415019-1,2023-12-19,,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,,RPD 1/2023 CPD => PL 1550/2019,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415019,"Apresentação do RPD 1/2023 CPD (Requerimento de Retirada de Pauta), pela Deputada Amália Barros (PL/MT), que ""Altera a Lei nº 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência), para estabelecer a obrigatoriedade da disponibilização de cardápio em Braille por bares, lanchonetes e restaurantes"".",1
2403467-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2403467-2,2023-12-01,2023-12-01T10:14:12,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 204/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403467,Aprovado.,1
2403468-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2403468-2,2023-12-01,2023-12-01T10:14:25,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 205/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403468,Aprovado.,1
2403469-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2403469-2,2023-12-01,2023-12-01T10:14:36,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 206/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403469,Aprovado.,1
2355052-4,https://dadosabertos.camara.leg.br/api/v2/votacoes/2355052-4,2023-12-01,2023-12-01T11:12:18,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,,,Aprovado.,1
2384799-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2384799-3,2023-12-01,2023-12-01T11:12:31,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,,,Aprovado.,1
2386134-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2386134-3,2023-12-01,2023-12-01T11:12:40,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,,,Aprovado.,1
2386138-4,https://dadosabertos.camara.leg.br/api/v2/votacoes/2386138-4,2023-12-01,2023-12-01T11:12:50,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,,,Aprovado.,1
2399862-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2399862-2,2023-12-01,2023-12-01T11:14:47,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 200/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399862,"Aprovado. Subscrito pela Dep. Luizianne Lins e pelo Dep. Prof. Paulo Fernando, que sugeriu a inclusão do convidado Renato Rodovalho Scussel - Juiz titular da Vara da Infância e Juventude do DF.",1
2399863-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2399863-2,2023-12-01,2023-12-01T11:24:16,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 201/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399863,Aprovado.,1
2401851-4,https://dadosabertos.camara.leg.br/api/v2/votacoes/2401851-4,2023-12-01,2023-12-01T11:24:29,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 202/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401851,Aprovado.,1
2404417-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2404417-2,2023-12-01,2023-12-01T11:24:41,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 210/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404417,Aprovado.,1
2404460-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2404460-2,2023-12-01,2023-12-01T11:24:48,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 211/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404460,Aprovado. Com correção do nome da Convidada Katerina Volcov - Mestra em Educação e Saúde na Infância e Adolescência.,1
2406782-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2406782-2,2023-12-01,2023-12-01T11:24:56,CDHMIR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,https://dadosabertos.camara.leg.br/api/v2/eventos/71418,REQ 212/2023 CDHMIR,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406782,Aprovado.,1
2408775-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408775-2,2023-12-04,2023-12-04T14:31:02,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 543/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408775,Aprovado. Transformado em convite.,1
2408782-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408782-2,2023-12-04,2023-12-04T14:31:03,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 545/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408782,Aprovado. Transformado em convite.,1
2408807-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408807-2,2023-12-04,2023-12-04T14:31:03,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 546/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408807,Aprovado. Transformado em convite.,1
2408810-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408810-2,2023-12-04,2023-12-04T14:31:03,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 547/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408810,Aprovado. Transformado em convite.,1
2408812-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408812-2,2023-12-04,2023-12-04T14:31:03,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 548/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408812,Aprovado. Transformado em convite.,1
2407853-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2407853-2,2023-12-04,2023-12-04T14:31:03,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 536/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407853,Aprovado. Transformado em convite.,1
2408569-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408569-2,2023-12-04,2023-12-04T14:31:53,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 537/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408569,Aprovado. Transformado em convite.,1
2408741-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408741-2,2023-12-04,2023-12-04T14:31:54,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 541/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408741,Aprovado. Transformado em convite.,1
2407492-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2407492-2,2023-12-04,2023-12-04T14:32:37,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 534/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407492,Aprovado.,1
2406284-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2406284-3,2023-12-04,2023-12-04T14:32:52,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 531/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406284,Aprovado.,1
2408913-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408913-2,2023-12-04,2023-12-04T14:33:39,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 550/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408913,Aprovado. Incluído na pauta por acordo.,1
2408912-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408912-2,2023-12-04,2023-12-04T14:33:40,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 549/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408912,Aprovado. Incluído na pauta por acordo,1
2408951-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408951-2,2023-12-04,2023-12-04T14:33:40,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 551/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408951,Aprovado. Incluído na pauta por acordo,1
2408762-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408762-2,2023-12-04,2023-12-04T14:35:51,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 542/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408762,Aprovado. Transformado em convite,1
2408657-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408657-2,2023-12-04,2023-12-04T14:36:21,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 538/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408657,Aprovado.,1
2408781-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408781-2,2023-12-04,2023-12-04T14:36:28,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,https://dadosabertos.camara.leg.br/api/v2/eventos/71451,REQ 544/2023 CFFC,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408781,Aprovado.,1
2391973-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2391973-7,2023-12-05,2023-12-05T14:01:26,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado. Subscreveram os deputados Zé Haroldo Cathedral e Sargento Portugal.,1
2406880-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2406880-2,2023-12-05,2023-12-05T14:03:21,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,REQ 65/2023 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406880,Aprovado. Subscreveram os deputados Zé Haroldo Cathedral e Maria Rosas.,1
2406884-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2406884-2,2023-12-05,2023-12-05T14:06:14,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,REQ 66/2023 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406884,Aprovado.,1
2408914-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2408914-2,2023-12-05,2023-12-05T14:07:13,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,REQ 67/2023 CPD,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408914,Aprovado. Subscreveu o deputado Zé Haroldo Cathedral.,1
2354858-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2354858-29,2023-12-05,2023-12-05T14:12:09,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2291884-95,https://dadosabertos.camara.leg.br/api/v2/votacoes/2291884-95,2023-12-05,2023-12-05T14:22:09,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2319133-30,https://dadosabertos.camara.leg.br/api/v2/votacoes/2319133-30,2023-12-05,2023-12-05T14:28:05,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2329806-42,https://dadosabertos.camara.leg.br/api/v2/votacoes/2329806-42,2023-12-05,2023-12-05T14:32:14,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2354017-30,https://dadosabertos.camara.leg.br/api/v2/votacoes/2354017-30,2023-12-05,2023-12-05T14:36:36,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2388792-23,https://dadosabertos.camara.leg.br/api/v2/votacoes/2388792-23,2023-12-05,2023-12-05T14:41:00,CPD,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,https://dadosabertos.camara.leg.br/api/v2/eventos/71373,,,Aprovado o Parecer.,1
2343321-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2343321-32,2023-12-05,2023-12-05T14:50:32,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/71368,,,Aprovada a Redação Final.,1
2376502-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2376502-32,2023-12-05,2023-12-05T14:50:32,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/71368,,,Aprovada a Redação Final.,1
2329810-79,https://dadosabertos.camara.leg.br/api/v2/votacoes/2329810-79,2023-12-05,2023-12-05T14:50:33,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/71368,,,Aprovada a Redação Final.,1
2287265-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2287265-22,2023-12-05,2023-12-05T14:51:55,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/71368,,,Aprovado o Parecer.,1
