id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2268563-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2268563-5,2021-02-01,2021-02-03T09:57:20,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60256,OBJ 1/2021,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268563,"PRESIDÊNCIA:
Deputado General Peternelli (PSL/SP): 1 voto;
Deputado Fábio Ramalho (MDB/MG): 21 votos;
Deputado André Janones (AVANTE/MG): 3 votos;
Deputado Arthur Lira (PP/AL): 302 votos;
Deputado Luiza Erundina (PSOL/SP): 16 votos;
Deputado Baleia Rossi (MDB/SP): 145 votos;
Deputado Marcel van Hattem (NOVO/RS): 13 votos;
Deputado Kim Kataguiri (DEM/SP): 2 votos;
Brancos: 2 votos;
Total de votantes: 505.
**Eleito e empossado Presidente da Câmara dos Deputados, para o biênio 2021/2023, o Sr. Deputado ARTHUR LIRA.",1.0
2268563-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2268563-7,2021-02-03,2021-02-03T12:59:54,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60263,OBJ 1/2021,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268563,"1ª VICE-PRESIDÊNCIA:
Deputado Marcelo Ramos (PL/AM): 396 votos;
Brancos: 55 votos;
Total de votantes: 451.
**Eleito e empossado 1º Vice-Presidente da Câmara dos Deputados, para o biênio 2021/2023, o Sr. Deputado MARCELO RAMOS.

2ª VICE-PRESIDÊNCIA:
Deputado André de Paula (PSD/PE): 270 votos;
Deputado Delegado Éder Mauro (PSD/PA): 43 votos;
Deputado Júlio Cesar (PSD/PI): 121 votos;
Brancos: 17 votos;
Total de votantes: 451.
** Eleito e empossado 2º Vice-Presidente da Câmara dos Deputados, para o biênio 2021/2023, o Sr. Deputado ANDRÉ DE PAULA.

1ª SECRETARIA:
Deputado Luciano Bivar (PSL/PE): 298 votos;
Deputado Léo Motta (PSL/MG): 118 votos;
Brancos: 35 votos;
Total de votantes: 451.
** Eleito e empossado 1º Secretário da Câmara dos Deputados, para o biênio 2021/2023, o Sr. Deputado LUCIANO BIVAR.

2ª SECRETARIA:
1º ESCRUTÍNIO
Deputado João Daniel (PT/SE): 166 votos;
Deputado Paulo Guedes (PT/MG): 54 votos;
Deputada Marília Arraes (PT/PE): 172 votos;
Brancos: 59 votos;
Total de votantes: 451.
** Foram para 2º escrutínio os Srs. Deputados João Daniel e Marília Arraes. 

2º ESCRUTÍNIO 
Deputada Marília Arraes (PT/PE): 192 votos;
Deputado João Daniel (PT/SE): 168 votos;
Brancos: 25 votos;
Total de votantes: 385.
** Eleita e empossada 2ª Secretária da Câmara dos Deputados, para o biênio 2021/2023, a Sr. Deputada MARÍLIA ARRAES.

3ª SECRETARIA:
Deputada Rose Modesto (PSDB/MS): 398 votos;
Brancos: 53 votos;
Total de votantes: 451.
**Eleita e empossada 3ª Secretária da Câmara dos Deputados, para o biênio 2021/2023, a Sra. Deputada ROSE MODESTO.

4ª SECRETARIA:
Deputada Rosângela Gomes (REPUBLICANOS/RJ): 418 votos;
Brancos: 33 votos;
Total de votantes: 451.
**Eleita e empossada 4ª Secretária da Câmara dos Deputados, para o biênio 2021/2023, a Sra. Deputada ROSÂNGELA GOMES.

SUPLENTES DE SECRETÁRIO:
Deputado Eduardo Bismarck (PDT/CE): 358 votos;
Deputado Alexandre Leite (DEM/SP): 313 votos;
Deputado Bibo Nunes (PSL/RS): 34 votos;
Deputado Gilberto Nascimento (PSC/SP): 354 votos;
Deputado Cássio Andrade (PSB/PA): 202 votos;
Deputado Marcelo Nilo (PSB/BA): 172;
Brancos: 371 votos.
**Eleitos e empossados 1º, 2º, 3º e 4º Suplentes de Secretário da Câmara dos Deputados, respectivamente, para o biênio 2021/2023, os Srs. Deputados Eduardo Bismarck, Gilberto Nascimento, Alexandre Leite e Cássio Andrade.",1.0
2269049-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269049-8,2021-02-09,2021-02-09T16:03:11,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60268,REQ 57/2021,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269049,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 418; não: 4; total: 422.,1.0
2269480-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269480-8,2021-02-09,2021-02-09T16:32:45,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60268,REQ 78/2021,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269480,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 416; abstenção: 1; total: 417.,1.0
2268644-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2268644-29,2021-02-09,2021-02-09T16:32:46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 33/2021, por ter sido aprovado o REQ 78/2021 que está apensado ao primeiro.",1.0
2269481-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269481-8,2021-02-09,2021-02-09T18:09:42,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60268,REQ 79/2021,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269481,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 363; não: 109; total: 472.,1.0
2265124-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265124-34,2021-02-09,2021-02-09T19:06:06,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60268,,,Rejeitado o Requerimento. Sim: 101; não: 287; abstenção: 1; total: 389.,0.0
2265124-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265124-39,2021-02-09,2021-02-09T19:24:45,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60268,,,Rejeitado o Requerimento. Sim: 93; não: 308; total: 401.,0.0
2265124-52,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265124-52,2021-02-10,2021-02-10T14:48:32,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60305,,,Rejeitado o Requerimento. Sim: 88; não: 291; abstenção:1; total: 380.,0.0
2265124-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2265124-54,2021-02-10,2021-02-10T15:19:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/60305,,,Rejeitado o Requerimento. Sim: 98; não: 338; total: 446.,0.0
