id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2293703-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2293703-80,2022-03-22,,PEC01821,https://dadosabertos.camara.leg.br/api/v2/orgaos/539000,,,,"Apresentação do Voto em Separado n. 1 PEC01821, pelas Deputadas Fernanda Melchionna  (PSOL/RS) e Talíria Petrone  PSOL.",0.0
2317290-8,https://dadosabertos.camara.leg.br/api/v2/votacoes/2317290-8,2022-03-08,2022-03-08T17:43:01,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,REQ 208/2022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2317290,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2191260-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191260-69,2022-03-08,2022-03-08T17:43:03,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,,,,"Realizar o encaminhamento do PL-501/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2089084-79,https://dadosabertos.camara.leg.br/api/v2/votacoes/2089084-79,2022-03-08,2022-03-08T18:01:30,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,,,"Aprovado o Substitutivo ao Projeto de Lei nº 5.654, de 2016, da Comissão de Constituição e Justiça e de Cidadania.",1.0
2089084-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2089084-82,2022-03-08,2022-03-08T18:05:43,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Diego Garcia (REPUBLICANOS-PR).",1.0
2233447-7,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233447-7,2022-03-08,2022-03-08T18:11:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,REQ 3198/2019,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233447,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
257611-46,https://dadosabertos.camara.leg.br/api/v2/votacoes/257611-46,2022-03-08,2022-03-08T18:11:36,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,,,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 3059/2019, por ter sido aprovado o REQ 3198/2019 que está apensado ao primeiro.",1.0
2191260-81,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191260-81,2022-03-08,2022-03-08T18:24:27,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,,,"Aprovado o Substitutivo ao Projeto de Lei nº 501, de 2019, da Comissão de Segurança Pública e Combate ao Crime Organizado.",1.0
2191260-84,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191260-84,2022-03-08,2022-03-08T18:25:56,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,,,"Aprovada a Redação Final assinada pelo Relator, Dep. Subtenente Gonzaga (PDT-MG).",1.0
257611-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/257611-50,2022-03-08,2022-03-08T18:33:16,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/64730,,,"Aprovado o Substitutivo ao Projeto de Lei 3.764, de 2004, da Comissão de Constituição e Justiça e de Cidadania.",1.0
