id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2196477-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2196477-39,2021-08-10,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Subtenente Gonzaga  (PDT/MG).",0.0
2199313-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2199313-34,2021-08-05,,CDC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,,,,"Apresentação do Voto em Separado n. 1 CDC, pelo Deputado Gilson Marques  (NOVO/SC).",0.0
2207806-39,https://dadosabertos.camara.leg.br/api/v2/votacoes/2207806-39,2021-08-04,,CDC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,,,,"Apresentação do Voto em Separado n. 1 CDC, pelo Deputado Ricardo Izar  (PP/SP).",0.0
1700628-67,https://dadosabertos.camara.leg.br/api/v2/votacoes/1700628-67,2021-08-23,,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,,,,"Apresentação do Voto em Separado n. 1 CTASP, pelo Deputado Tiago Mitraud  (NOVO/MG) e outros.",0.0
2114519-62,https://dadosabertos.camara.leg.br/api/v2/votacoes/2114519-62,2021-08-24,,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,,,,"Apresentação do Voto em Separado n. 1 CTASP, pelo Deputado Alexis Fonteyne  (NOVO/SP) e outros.",0.0
2167613-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2167613-44,2021-08-24,,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,,,,"Apresentação do Voto em Separado n. 1 CTASP, pelo Deputado Alexis Fonteyne  (NOVO/SP) e outros.",0.0
2264652-22,https://dadosabertos.camara.leg.br/api/v2/votacoes/2264652-22,2021-08-02,,CTRAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,,,,"Apresentação do Voto em Separado n. 1 CTASP, pelo Deputado Junio Amaral  (PSL/MG).",0.0
2269437-25,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269437-25,2021-08-03,,CVT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,,,,"Apresentação do Voto em Separado n. 1 CVT, pelo Deputado Hugo Leal  (PSD/RJ).",0.0
2269437-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269437-29,2021-08-16,,CVT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,,,,"Apresentação do Voto em Separado n. 2 CVT, pelo Deputado Bosco Costa  (PL/SE).",0.0
2269437-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2269437-32,2021-08-20,,CVT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,,,,"Apresentação do Voto em Separado n. 3 CVT, pelo Deputado Hugo Leal  (PSD/RJ).",0.0
