id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2208674-83,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208674-83,2022-11-08,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelas Deputadas Fernanda Melchionna (PSOL/RS) e Sâmia Bomfim PSOL.",0.0
2233640-32,https://dadosabertos.camara.leg.br/api/v2/votacoes/2233640-32,2022-11-09,,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,,,,"Apresentação do Voto em Separado n. 1 CCJC, pelo Deputado Fábio Trad (PSD/MS).",0.0
2290130-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2290130-29,2022-11-21,,CDC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,,,,"Apresentação do Voto em Separado n. 1 CDC, pelo Deputado Eli Corrêa Filho (UNIÃO/SP).",0.0
318352-206,https://dadosabertos.camara.leg.br/api/v2/votacoes/318352-206,2022-11-01,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 2 CDEICS, pelo Deputado Eli Corrêa Filho (UNIÃO/SP).",0.0
2183571-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2183571-50,2022-11-22,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 1 CDEICS, pelo Deputado Sidney Leite (PSD/AM).",0.0
2190986-43,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190986-43,2022-11-23,,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,,,,"Apresentação do Voto em Separado n. 5 CMADS, pelo Deputado Nelson Barbudo (PL/MT).",0.0
2190986-49,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190986-49,2022-11-23,,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,,,,"Apresentação do Voto em Separado n. 6 CMADS, pelo Deputado Jose Mario Schreiner (MDB/GO).",0.0
2320316-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2320316-33,2022-11-07,,CSPCCO,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,,,,"Apresentação do Voto em Separado n. 1 CSPCCO, pelo Deputado Subtenente Gonzaga (PSD/MG).",0.0
2297767-24,https://dadosabertos.camara.leg.br/api/v2/votacoes/2297767-24,2022-11-22,,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,,,,"Apresentação do Voto em Separado n. 1 CMADS, pelo Deputado Leonardo Monteiro (PT/MG).",0.0
2336407-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2336407-2,2022-11-01,2022-11-01T10:38:13,CESPO,https://dadosabertos.camara.leg.br/api/v2/orgaos/537236,https://dadosabertos.camara.leg.br/api/v2/eventos/66529,REQ 40/2022 CESPO,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2336407,Aprovado.,1.0
