id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2277190-31,https://dadosabertos.camara.leg.br/api/v2/votacoes/2277190-31,2021-09-21,,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,,,,"Apresentação do Voto em Separado n. 1 CAPADR, pelo Deputado João Daniel  (PT/SE).",0
2207803-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2207803-50,2021-09-14,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 1 CDEICS, pelo Deputado Alexis Fonteyne  (NOVO/SP).",0
2210439-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2210439-29,2021-09-14,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 1 CDEICS, pelo Deputado Marco Bertaiolli  (PSD/SP).",0
2210439-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2210439-33,2021-09-29,,CDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,,,,"Apresentação do Voto em Separado n. 2 CDEICS, pelo Deputado Marco Bertaiolli  (PSD/SP).",0
2055733-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2055733-50,2021-09-15,,CE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,,,,"Apresentação do Voto em Separado n. 1 CE, pelo Deputado Pedro Uczai  (PT/SC).",0
2128638-30,https://dadosabertos.camara.leg.br/api/v2/votacoes/2128638-30,2021-09-21,,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,,,,"Apresentação do Voto em Separado n. 1 CFT, pelo Deputado Alexis Fonteyne  (NOVO/SP).",0
2171115-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2171115-50,2021-09-29,,CFFC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,,,,"Apresentação do Voto em Separado n. 3 CFFC, pelo Deputado Rubens Pereira Júnior  (PCdoB/MA).",0
619119-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/619119-53,2021-09-29,,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,"Apresentação do Voto em Separado n. 1 CSSF, pelo Deputado Padre João  (PT/MG).",0
2171465-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2171465-37,2021-09-23,,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,"Apresentação do Voto em Separado n. 1 CSSF, pela Deputada Jandira Feghali  (PCdoB/RJ).",0
2208674-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208674-33,2021-09-22,,CREDN,https://dadosabertos.camara.leg.br/api/v2/orgaos/2018,,,,"Apresentação do Voto em Separado n. 1 CREDN, pelas Deputadas Soraya Santos  (PL/RJ) e Perpétua Almeida  PCdoB.",0
2224999-29,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224999-29,2021-09-20,,CCULT,https://dadosabertos.camara.leg.br/api/v2/orgaos/536996,,,,"Apresentação do Voto em Separado n. 1 CCULT, pelo Deputado Ricardo Izar  (PP/SP).",0
2194587-117,https://dadosabertos.camara.leg.br/api/v2/votacoes/2194587-117,2021-09-15,,PL159519,https://dadosabertos.camara.leg.br/api/v2/orgaos/538907,,,,"Apresentação do Voto em Separado n. 1 PL159519, pelo Deputado Orlando Silva  (PCdoB/SP).",0
2194587-119,https://dadosabertos.camara.leg.br/api/v2/votacoes/2194587-119,2021-09-15,,PL159519,https://dadosabertos.camara.leg.br/api/v2/orgaos/538907,,,,"Apresentação do Voto em Separado n. 2 PL159519, pela Deputada Fernanda Melchionna  (PSOL/RS) e outros.",0
2194587-120,https://dadosabertos.camara.leg.br/api/v2/votacoes/2194587-120,2021-09-16,,PL159519,https://dadosabertos.camara.leg.br/api/v2/orgaos/538907,,,,"Apresentação do Voto em Separado n. 3 PL159519, pelo Deputado Subtenente Gonzaga  (PDT/MG).",0
2194587-121,https://dadosabertos.camara.leg.br/api/v2/votacoes/2194587-121,2021-09-16,,PL159519,https://dadosabertos.camara.leg.br/api/v2/orgaos/538907,,,,"Apresentação do Voto em Separado n. 4 PL159519, pelo Deputado Paulo Teixeira  (PT/SP).",0
