id_deputado,qtd_presencas,total_sessoes,taxa_presenca,id,nome,siglaPartido,siglaUf,deputado
220542.0,101,392,0.2576530612244898,220542.0,Alexandre Guimarães,MDB,TO,Alexandre Guimarães (MDB/TO)
220543.0,124,392,0.3163265306122449,220543.0,Ricardo Ayres,REPUBLICANOS,TO,Ricardo Ayres (REPUBLICANOS/TO)
220544.0,115,392,0.29336734693877553,220544.0,Antonio Andrade,REPUBLICANOS,TO,Antonio Andrade (REPUBLICANOS/TO)
220545.0,124,392,0.3163265306122449,220545.0,Filipe Martins,PL,TO,Filipe Martins (PL/TO)
220546.0,124,392,0.3163265306122449,220546.0,Rodolfo Nogueira,PL,MS,Rodolfo Nogueira (PL/MS)
220547.0,120,392,0.30612244897959184,220547.0,Marcos Pollon,PL,MS,Marcos Pollon (PL/MS)
220548.0,118,392,0.3010204081632653,220548.0,Camila Jara,PT,MS,Camila Jara (PT/MS)
220549.0,120,392,0.30612244897959184,220549.0,Any Ortiz,CIDADANIA,RS,Any Ortiz (CIDADANIA/RS)
220550.0,123,392,0.3137755102040816,220550.0,Mauricio Marcon,PODE,RS,Mauricio Marcon (PODE/RS)
220551.0,113,392,0.288265306122449,220551.0,Franciane Bayer,REPUBLICANOS,RS,Franciane Bayer (REPUBLICANOS/RS)
220552.0,123,392,0.3137755102040816,220552.0,Zucco,PL,RS,Zucco (PL/RS)
220553.0,121,392,0.3086734693877551,220553.0,Denise Pessôa,PT,RS,Denise Pessôa (PT/RS)
220554.0,113,392,0.288265306122449,220554.0,Alexandre Lindenmeyer,PT,RS,Alexandre Lindenmeyer (PT/RS)
220555.0,108,392,0.2755102040816326,220555.0,Daiana Santos,PCdoB,RS,Daiana Santos (PCdoB/RS)
220556.0,120,392,0.30612244897959184,220556.0,Ana Paula Lima,PT,SC,Ana Paula Lima (PT/SC)
220557.0,123,392,0.3137755102040816,220557.0,Daniela Reinehr,PL,SC,Daniela Reinehr (PL/SC)
220558.0,120,392,0.30612244897959184,220558.0,Zé Trovão,PL,SC,Zé Trovão (PL/SC)
220559.0,107,392,0.2729591836734694,220559.0,Julia Zanatta,PL,SC,Julia Zanatta (PL/SC)
220560.0,108,392,0.2755102040816326,220560.0,Thiago de Joaldo,PP,SE,Thiago de Joaldo (PP/SE)
220561.0,116,392,0.29591836734693877,220561.0,Delegada Katarina,PSD,SE,Delegada Katarina (PSD/SE)
220563.0,98,392,0.25,220563.0,Icaro de Valmir,PL,SE,Icaro de Valmir (PL/SE)
220564.0,88,392,0.22448979591836735,220564.0,Yandra Moura,UNIÃO,SE,Yandra Moura (UNIÃO/SE)
220565.0,118,392,0.3010204081632653,220565.0,Delegada Adriana Accorsi,PT,GO,Delegada Adriana Accorsi (PT/GO)
